"runid","variable","parameters","Si_original","Ti_original","Si_low.ci","Ti_low.ci","Si_high.ci","Ti_high.ci","Si_bias","Ti_bias","Si_std.error","Ti_std.error"
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","dummy",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.Amax",2.12943050446372,0.00904644516980753,1.05255888954582,0.004471578791752,2.64766111538255,0.0112480407594104,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.AmaxFrac",3.29076324390811,0.0216045034298718,1.62659551392048,0.0106789172464971,4.09162255474494,0.0268623012249119,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.SLA",9.6229756350313,0.184743762998796,4.75655276248888,0.0913172275990757,11.9648790367839,0.22970408124427,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.coarse_root_respiration_Q10",0.0429025775192086,3.67212775794069e-06,0.0212063691478131,1.8151006605129e-06,0.0533435986801088,4.56579815825688e-06,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.dVPDSlope",-17.9038665985866,0.639506082625268,-22.2610558591638,0.316102268082877,-8.84972480016702,0.795140007841655,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.dVpdExp",-15.4301436976024,0.474997095692571,-19.1853133442341,0.234786913464251,-7.62698518774669,0.590595155628988,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.fracLeafFall",-0.54578635353924,0.000594287175438307,-0.678612099593362,0.000293750957422392,-0.269777424999929,0.000738916364013861,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.leafGrowth",-11.1197743773845,0.246685125763083,-13.8259474395211,0.121934301916113,-5.4964073005085,0.306719854842437,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.leaf_respiration_rate_m2",0.242316027472378,0.000117142717369411,0.119774694811988,5.79026215010378e-05,0.301287467342898,0.000145651251392845,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.root_turnover_rate",-0.00617847552807434,7.61576745861976e-08,-0.00768210532052318,3.76440730161455e-08,-0.0030539664606494,9.46918498712005e-08,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.stem_respiration_rate",-0.0109069006771467,2.37330595866859e-07,-0.0135612675556621,1.17310439536405e-07,-0.00539118569075597,2.95088752063079e-07,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","grass.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","ic_ensemble",0.0146265951277705,4.26812856827859e-07,0.00722979815178312,2.10969865269094e-07,0.0181862085139965,5.30684519734096e-07,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","met_ensemble",1.0481027185415,0.00219158696120044,0.51806801454449,0.00108328228293375,1.30317510103854,0.00272494432947514,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.Amax",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.AmaxFrac",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.SLA",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.coarse_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.dVPDSlope",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.dVpdExp",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.fracLeafFall",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.leafGrowth",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.leafWHC",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.leaf_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.leaf_respiration_rate_m2",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.root_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.root_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.stem_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.wood_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.wood_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","SoilMoistFrac","temperate.deciduous.wueConst",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","dummy",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.Amax",-0.0181195151063526,5.25328554672967e-05,-0.6247964409,-0.00341805908877512,1.17894930215667,0.00181143595364612,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.AmaxFrac",-0.0284572543118973,0.000129575786950354,-0.981261976796831,-0.00843087040160161,1.85157604468918,0.00446802742999532,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.SLA",-0.0834211283672178,0.00111349939355669,-2.876524222297,-0.0724500255818264,5.42780976733602,0.0383956443621726,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.coarse_root_respiration_Q10",-0.00169327626930978,4.58768413633646e-07,-0.0583874888657625,-2.98498441007002e-05,0.110173305651061,1.58192352473686e-05,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.dVPDSlope",0.14437230711347,0.00333507541132175,-9.39360847810433,-0.216997243344505,4.97824048378605,0.114999945357057,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.dVpdExp",0.126521012698082,0.00256131612669329,-8.23211100038013,-0.166652465170495,4.36269281870081,0.0883192066997799,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.fracLeafFall",0.00487256263927114,3.79885508539728e-06,-0.317034108780834,-0.000247173145949874,0.168015522336554,0.000130991978699195,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.leafGrowth",0.4066323546101,0.0264570688586579,-26.4576026393678,-1.72143364129485,14.0214816138266,0.912291656951693,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.leaf_respiration_rate_m2",-0.00886406964339641,1.25719945539579e-05,-0.305650517278032,-0.000817998943079312,0.576742184269957,0.000433507045095989,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.root_turnover_rate",0.0255300556326037,0.000104289692618113,-1.66111736961033,-0.00678562641508832,0.880326421629096,0.0035961132727833,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.stem_respiration_rate",0.000201671043654283,6.50766152832915e-09,-0.0131217604216167,-4.23422093387345e-07,0.00695401337001606,2.24396940956571e-07,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","grass.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","ic_ensemble",-0.902444225957456,0.130310258470885,-31.1180479819403,-8.47865891478758,58.7176855552192,4.49335344944321,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","met_ensemble",-0.000526681009575131,4.43846892723069e-08,-0.0181609948357167,-2.88789728295108e-06,0.0342685885937464,1.53047119224881e-06,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.Amax",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.AmaxFrac",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.SLA",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.coarse_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.dVPDSlope",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.dVpdExp",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.fracLeafFall",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.leafGrowth",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.leafWHC",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.leaf_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.leaf_respiration_rate_m2",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.root_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.root_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.stem_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.wood_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.wood_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"4c95254f38c2a019009aee04f0a63846","TotSoilCarb","temperate.deciduous.wueConst",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","dummy",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.Amax",-0.0337644050570531,0.000406635798315565,-0.128664735062785,-0.00188934233929457,0.156878760550926,0.00154955158158154,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.AmaxFrac",-0.0517571569556889,0.000955494585843584,-0.197229030870059,-0.00443949200606304,0.240478060227277,0.00364106690266735,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.SLA",-0.0810976006220244,0.00234586716426386,-0.309035544403311,-0.010899547393919,0.376801873089115,0.00893930684318237,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.coarse_root_respiration_Q10",0.0030286155881698,3.27171686371322e-06,-0.0140717853270168,-1.52013010620389e-05,0.0115410303128528,1.24674071039843e-05,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.dVPDSlope",0.208410011619108,0.0154926090409618,-0.968330531930401,-0.0719829447591124,0.794180110210562,0.0590370964427895,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.dVpdExp",0.144204158978824,0.0074172510361869,-0.670012389931358,-0.0344625989199535,0.549513307834409,0.0282646366151742,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.fracLeafFall",0.122155016872907,0.00532243077945132,-0.567565979904507,-0.0247294848639426,0.465491480035997,0.0202819846809374,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.leafGrowth",0.09486214415554,0.00320976531222446,-0.440755747752045,-0.0149134570264238,0.361487567295685,0.0122313306813268,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.leaf_respiration_rate_m2",-0.0826773018940927,0.00243814761844899,-0.31505525200087,-0.0113283078963232,0.384141601930302,0.00929095646263043,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.root_turnover_rate",-0.00054822244723308,1.0720154236519e-07,-0.00208909044330936,-4.98088003238353e-07,0.00254719305383275,4.08508843068087e-07,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.stem_respiration_rate",0.00919611811954131,3.01645247826523e-05,-0.0427277071826322,-0.000140152721557333,0.0350432978000806,0.000114946808122243,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","grass.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","ic_ensemble",-0.972547191269156,0.33737179651583,-3.70604861804199,-1.56752263790257,4.51872312530851,1.2856098824492,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","met_ensemble",0.0468262892585121,0.000782108296768659,-0.217567885696833,-0.00363389137188522,0.178439160744556,0.00298035036080474,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.Amax",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.AmaxFrac",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.SLA",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.coarse_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.dVPDSlope",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.dVpdExp",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.fracLeafFall",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.growth_resp_factor",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.half_saturation_PAR",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.leafC",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.leafGrowth",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.leafWHC",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.leaf_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.leaf_respiration_rate_m2",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.leaf_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.psnTOpt",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.root_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.root_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.root_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.stem_respiration_rate",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.veg_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.wood_allocation_fraction",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.wood_turnover_rate",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","AbvGrndWood","temperate.deciduous.wueConst",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","dummy",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","grass.Amax",0.0252140940755268,4.92403876161657e-05,0.0250275277474644,4.88760438375471e-05,0.0253064080730034,4.94206668284398e-05,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","grass.AmaxFrac",0.0388299303040635,0.000116779859201068,0.0385426164908426,0.000115915771462776,0.0389720946855149,0.000117207414345238,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","grass.GDD",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","grass.SLA",-1.08665757205206,0.091457672833666,-1.09063604948867,0.0907809512293678,-1.07861708039403,0.0917925182321914,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","grass.Vm_low_temp",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","grass.coarse_root_respiration_Q10",0.0319543838641568,7.90852735705646e-05,0.0317179441949314,7.85000989039801e-05,0.0320713754523758,7.93748210642384e-05,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","grass.dVPDSlope",-0.206691888079346,0.00330888436440851,-0.207448629700814,0.00328440097809283,-0.205162515400567,0.00332099887234804,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","grass.dVpdExp",-0.180390105099801,0.00252034589796207,-0.181050550470437,0.00250169713436891,-0.179055346871864,0.00252957340398182,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","grass.extinction_coefficient",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","grass.fine_root_respiration_Q10",0,0,0,0,0,0,NA,NA,NA,NA
"7e6fa2fdadae385ed171e2b09c2fd718","NPP","grass.fracLeafFall",-0.0281164763841762,6.12289076294828e-05,-0.0282194166017467,6.07758573460385e-05,-0.0279084344953287,6.14530792855204e-05,NA,NA,NA,NA
