runid,response_var,Var_parameter,Var_total,site_id,pft,parameter,local_param_frac,Var_parameter_param,frac_of_total
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,growth_resp_factor,0.013684656695789601,-1.0188088514874752e-6,-1.1372408999923513e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,half_saturation_PAR,0.05047785306633155,-3.7580251117213307e-6,-4.194879004052668e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,leafC,0.023534020204744075,-1.7520840039089411e-6,-1.955756064111995e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,leafGrowth,0.009731091880621982,-7.244699493021176e-7,-8.086863948608735e-5
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,leafWHC,0.0029667942974414005,-2.2087483507758256e-7,-2.4655056330002854e-5
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,leaf_allocation_fraction,0.0033508199611891206,-2.4946515737225195e-7,-2.7846438482797286e-5
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,leaf_respiration_rate_m2,0.025296542840132094,-1.8833020316460071e-6,-2.102227610507621e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,leaf_turnover_rate,0.004806279471397441,-3.57822645977581e-7,-3.994179549530458e-5
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,psnTOpt,0.09751057178687231,-7.259563455518474e-6,-8.103455781378148e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,root_allocation_fraction,0.029415138886479623,-2.189927342093963e-6,-2.4444967648295043e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,root_respiration_rate,0.03139665114186059,-2.3374489255717686e-6,-2.609167083621546e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,root_turnover_rate,0.044625213528835445,-3.322302017023518e-6,-3.7085050158034257e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,stem_respiration_rate,0.0673854567793972,-5.0167791092267e-6,-5.59995761806545e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,veg_respiration_Q10,0.020771107777180824,-1.5463879678547632e-6,-1.726148768469071e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,wood_allocation_fraction,0.030544350607464455,-2.273996012731255e-6,-2.538338048714237e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,wood_turnover_rate,0.03142641680021543,-2.339664948733796e-6,-2.611640709730613e-4
082846665954a88897908f18fb03a1ae,AbvGrndWood,-7.444898868386922e-5,0.008958601924133466,bfee4301f7c99060,temperate.deciduous,wueConst,0.006989468626772291,-5.203588707008292e-7,-5.808483010044692e-5
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,Amax,0.011011010466622681,3.1495080104137816e-20,0.01828590887532642
082846665954a88897908f18fb03a1ae,NPP,2.8603260526913337e-18,1.7223688644010921e-18,bfee4301f7c99060,temperate.deciduous,AmaxFrac,0.020980414151840352,6.001082519476291e-20,0.034842028577676404
