runid,site_id,variable,category,Var_category,Var_total,Var_interaction,frac_of_total
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,Qle,dummy,0,5.98430303441909e-4,0,0
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,Qle,interaction,0,5.98430303441909e-4,0,0
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,Qle,parameter,0.0021788506859922213,5.98430303441909e-4,0,3.640943103082224
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,SoilMoistFrac,IC,-2.055539452185032e-5,1.1375502704097197e-6,0,-18.0698779267546
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,SoilMoistFrac,driver,6.095682981856476e-4,1.1375502704097197e-6,0,535.860536489605
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,SoilMoistFrac,dummy,0,1.1375502704097197e-6,0,0
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,SoilMoistFrac,interaction,0,1.1375502704097197e-6,0,0
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,SoilMoistFrac,parameter,9.672518041837719e-4,1.1375502704097197e-6,0,850.2936787447554
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,TotSoilCarb,IC,-0.7569124179880594,0.19316811200861952,0.8296904275648674,-3.91841287942124
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,TotSoilCarb,driver,-0.005819144179599352,0.19316811200861952,0.8296904275648674,-0.0301247660345704
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,TotSoilCarb,dummy,0,0.19316811200861952,0.8296904275648674,0
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,TotSoilCarb,interaction,0.8296904275648674,0.19316811200861952,0.8296904275648674,4.295172836435059
39089dd38f528ba464d64746b7334494,3109e15b126d31ab,TotSoilCarb,parameter,0.12620924661141084,0.19316811200861952,0.8296904275648674,0.6533648090207516
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,AbvGrndWood,IC,7.124705667780803e-6,5.88437904187781e-6,0,1.21078292494006
4c95254f38c2a019009aee04f0a63846,2c9f5faf24bff9fd,AbvGrndWood,driver,6.829808157805394e-7,5.88437904187781e-6,0,0.116066760981901
